geofips,geoname,year,real_gdp_k2017usd
27171,"Wright, MN",2020,5011302.0
27171,"Wright, MN",2021,5284861.0
27171,"Wright, MN",2022,5196131.0
27171,"Wright, MN",2023,5252494.0
27171,"Wright, MN",2024,5477880.0
27173,"Yellow Medicine, MN",2019,499592.0
27173,"Yellow Medicine, MN",2020,510237.0
27173,"Yellow Medicine, MN",2021,503061.0
27173,"Yellow Medicine, MN",2022,558925.0
27173,"Yellow Medicine, MN",2023,600129.0
27173,"Yellow Medicine, MN",2024,578350.0
28001,"Adams, MS",2019,967697.0
28001,"Adams, MS",2020,885530.0
28001,"Adams, MS",2021,942773.0
28001,"Adams, MS",2022,924402.0
28001,"Adams, MS",2023,952595.0
28001,"Adams, MS",2024,978586.0
28003,"Alcorn, MS",2019,1233148.0
28003,"Alcorn, MS",2020,1249216.0
28003,"Alcorn, MS",2021,1282187.0
28003,"Alcorn, MS",2022,1239959.0
28003,"Alcorn, MS",2023,1275858.0
28003,"Alcorn, MS",2024,1258193.0
28005,"Amite, MS",2019,290559.0
28005,"Amite, MS",2020,248324.0
28005,"Amite, MS",2021,262174.0
28005,"Amite, MS",2022,271439.0
28005,"Amite, MS",2023,277920.0
28005,"Amite, MS",2024,310589.0
28007,"Attala, MS",2019,462922.0
28007,"Attala, MS",2020,513115.0
28007,"Attala, MS",2021,524522.0
28007,"Attala, MS",2022,533165.0
28007,"Attala, MS",2023,517285.0
28007,"Attala, MS",2024,504151.0
28009,"Benton, MS",2019,252884.0
28009,"Benton, MS",2020,306167.0
28009,"Benton, MS",2021,254882.0
28009,"Benton, MS",2022,300751.0
28009,"Benton, MS",2023,308447.0
28009,"Benton, MS",2024,314528.0
28011,"Bolivar, MS",2019,990592.0
28011,"Bolivar, MS",2020,1018172.0
28011,"Bolivar, MS",2021,1046878.0
28011,"Bolivar, MS",2022,1020257.0
28011,"Bolivar, MS",2023,1095776.0
28011,"Bolivar, MS",2024,1062695.0
28013,"Calhoun, MS",2019,276515.0
28013,"Calhoun, MS",2020,307213.0
28013,"Calhoun, MS",2021,303721.0
28013,"Calhoun, MS",2022,277340.0
28013,"Calhoun, MS",2023,281763.0
28013,"Calhoun, MS",2024,276831.0
28015,"Carroll, MS",2019,113203.0
28015,"Carroll, MS",2020,110419.0
28015,"Carroll, MS",2021,111995.0
28015,"Carroll, MS",2022,101845.0
28015,"Carroll, MS",2023,102719.0
28015,"Carroll, MS",2024,108984.0
28017,"Chickasaw, MS",2019,474083.0
28017,"Chickasaw, MS",2020,508973.0
28017,"Chickasaw, MS",2021,517969.0
28017,"Chickasaw, MS",2022,457056.0
28017,"Chickasaw, MS",2023,430965.0
28017,"Chickasaw, MS",2024,419587.0
28019,"Choctaw, MS",2019,670287.0
28019,"Choctaw, MS",2020,677384.0
28019,"Choctaw, MS",2021,647165.0
28019,"Choctaw, MS",2022,709247.0
28019,"Choctaw, MS",2023,643866.0
28019,"Choctaw, MS",2024,626320.0
28021,"Claiborne, MS",2019,772347.0
28021,"Claiborne, MS",2020,600687.0
28021,"Claiborne, MS",2021,732294.0
28021,"Claiborne, MS",2022,645571.0
28021,"Claiborne, MS",2023,722498.0
28021,"Claiborne, MS",2024,671489.0
28023,"Clarke, MS",2019,278558.0
28023,"Clarke, MS",2020,282182.0
28023,"Clarke, MS",2021,278513.0
28023,"Clarke, MS",2022,271437.0
28023,"Clarke, MS",2023,300895.0
28023,"Clarke, MS",2024,317787.0
28025,"Clay, MS",2019,494056.0
28025,"Clay, MS",2020,503929.0
28025,"Clay, MS",2021,529373.0
28025,"Clay, MS",2022,529468.0
28025,"Clay, MS",2023,532382.0
28025,"Clay, MS",2024,512138.0
28027,"Coahoma, MS",2019,718815.0
28027,"Coahoma, MS",2020,662999.0
28027,"Coahoma, MS",2021,689702.0
28027,"Coahoma, MS",2022,684336.0
28027,"Coahoma, MS",2023,677321.0
28027,"Coahoma, MS",2024,657446.0
28029,"Copiah, MS",2019,649306.0
28029,"Copiah, MS",2020,636730.0
28029,"Copiah, MS",2021,707463.0
28029,"Copiah, MS",2022,676723.0
28029,"Copiah, MS",2023,675917.0
28029,"Copiah, MS",2024,714344.0
28031,"Covington, MS",2019,564687.0
28031,"Covington, MS",2020,570992.0
28031,"Covington, MS",2021,684125.0
28031,"Covington, MS",2022,702085.0
28031,"Covington, MS",2023,701429.0
28031,"Covington, MS",2024,811154.0
28033,"DeSoto, MS",2019,6057404.0
28033,"DeSoto, MS",2020,6242735.0
28033,"DeSoto, MS",2021,6724518.0
28033,"DeSoto, MS",2022,6860586.0
28033,"DeSoto, MS",2023,6969625.0
28033,"DeSoto, MS",2024,7297483.0
28035,"Forrest, MS",2019,3567543.0
28035,"Forrest, MS",2020,3475012.0
28035,"Forrest, MS",2021,3674607.0
28035,"Forrest, MS",2022,3672153.0
28035,"Forrest, MS",2023,3734351.0
28035,"Forrest, MS",2024,3772384.0
28037,"Franklin, MS",2019,198545.0
28037,"Franklin, MS",2020,192876.0
28037,"Franklin, MS",2021,198635.0
28037,"Franklin, MS",2022,198652.0
28037,"Franklin, MS",2023,211769.0
28037,"Franklin, MS",2024,214424.0
28039,"George, MS",2019,493308.0
28039,"George, MS",2020,486712.0
28039,"George, MS",2021,469004.0
28039,"George, MS",2022,489169.0
28039,"George, MS",2023,484430.0
28039,"George, MS",2024,502751.0
28041,"Greene, MS",2019,154157.0
28041,"Greene, MS",2020,157497.0
28041,"Greene, MS",2021,155467.0
28041,"Greene, MS",2022,171358.0
28041,"Greene, MS",2023,166633.0
28041,"Greene, MS",2024,176327.0
28043,"Grenada, MS",2019,929593.0
28043,"Grenada, MS",2020,901994.0
28043,"Grenada, MS",2021,952461.0
28043,"Grenada, MS",2022,891700.0
28043,"Grenada, MS",2023,882973.0
28043,"Grenada, MS",2024,884259.0
28045,"Hancock, MS",2019,1592423.0
28045,"Hancock, MS",2020,1628536.0
28045,"Hancock, MS",2021,1694049.0
28045,"Hancock, MS",2022,1728328.0
28045,"Hancock, MS",2023,1794231.0
28045,"Hancock, MS",2024,1824776.0
28047,"Harrison, MS",2019,8870077.0
28047,"Harrison, MS",2020,8897135.0
28047,"Harrison, MS",2021,9499610.0
28047,"Harrison, MS",2022,9426321.0
28047,"Harrison, MS",2023,9780054.0
28047,"Harrison, MS",2024,9941203.0
28049,"Hinds, MS",2019,12314611.0
28049,"Hinds, MS",2020,11980659.0
28049,"Hinds, MS",2021,12253759.0
28049,"Hinds, MS",2022,12110422.0
28049,"Hinds, MS",2023,12014636.0
28049,"Hinds, MS",2024,12125090.0
28051,"Holmes, MS",2019,281111.0
28051,"Holmes, MS",2020,275494.0
28051,"Holmes, MS",2021,283262.0
28051,"Holmes, MS",2022,258985.0
28051,"Holmes, MS",2023,263831.0
28051,"Holmes, MS",2024,252876.0
28053,"Humphreys, MS",2019,186355.0
28053,"Humphreys, MS",2020,191912.0
28053,"Humphreys, MS",2021,201327.0
28053,"Humphreys, MS",2022,187640.0
28053,"Humphreys, MS",2023,192166.0
28053,"Humphreys, MS",2024,167555.0
28055,"Issaquena, MS",2019,21476.0
28055,"Issaquena, MS",2020,26392.0
28055,"Issaquena, MS",2021,24815.0
28055,"Issaquena, MS",2022,21311.0
28055,"Issaquena, MS",2023,28057.0
28055,"Issaquena, MS",2024,15729.0
28057,"Itawamba, MS",2019,558119.0
28057,"Itawamba, MS",2020,586793.0
28057,"Itawamba, MS",2021,582664.0
28057,"Itawamba, MS",2022,575150.0
28057,"Itawamba, MS",2023,591857.0
28057,"Itawamba, MS",2024,598968.0
28059,"Jackson, MS",2019,6733712.0
28059,"Jackson, MS",2020,7555504.0
28059,"Jackson, MS",2021,7317697.0
28059,"Jackson, MS",2022,6845185.0
28059,"Jackson, MS",2023,7923270.0
28059,"Jackson, MS",2024,8806295.0
28061,"Jasper, MS",2019,482000.0
28061,"Jasper, MS",2020,456888.0
28061,"Jasper, MS",2021,460349.0
28061,"Jasper, MS",2022,455873.0
28061,"Jasper, MS",2023,470129.0
28061,"Jasper, MS",2024,507238.0
28063,"Jefferson, MS",2019,100401.0
28063,"Jefferson, MS",2020,92647.0
28063,"Jefferson, MS",2021,99234.0
28063,"Jefferson, MS",2022,98948.0
28063,"Jefferson, MS",2023,100736.0
28063,"Jefferson, MS",2024,110739.0
28065,"Jefferson Davis, MS",2019,168673.0
28065,"Jefferson Davis, MS",2020,157975.0
28065,"Jefferson Davis, MS",2021,157547.0
28065,"Jefferson Davis, MS",2022,175121.0
28065,"Jefferson Davis, MS",2023,165619.0
28065,"Jefferson Davis, MS",2024,202048.0
28067,"Jones, MS",2019,2597468.0
28067,"Jones, MS",2020,2464653.0
28067,"Jones, MS",2021,2553285.0
28067,"Jones, MS",2022,2758909.0
28067,"Jones, MS",2023,2726167.0
28067,"Jones, MS",2024,2837532.0
28069,"Kemper, MS",2019,365821.0
28069,"Kemper, MS",2020,332342.0
28069,"Kemper, MS",2021,296477.0
28069,"Kemper, MS",2022,309340.0
28069,"Kemper, MS",2023,274118.0
28069,"Kemper, MS",2024,278272.0
28071,"Lafayette, MS",2019,2154658.0
28071,"Lafayette, MS",2020,2110611.0
28071,"Lafayette, MS",2021,2236662.0
28071,"Lafayette, MS",2022,2300462.0
28071,"Lafayette, MS",2023,2367734.0
28071,"Lafayette, MS",2024,2463311.0
28073,"Lamar, MS",2019,1746276.0
28073,"Lamar, MS",2020,1739178.0
28073,"Lamar, MS",2021,1879171.0
28073,"Lamar, MS",2022,1946590.0
28073,"Lamar, MS",2023,2104852.0
28073,"Lamar, MS",2024,2173473.0
28075,"Lauderdale, MS",2019,3303584.0
28075,"Lauderdale, MS",2020,3488897.0
28075,"Lauderdale, MS",2021,3500932.0
28075,"Lauderdale, MS",2022,3397503.0
28075,"Lauderdale, MS",2023,3636249.0
28075,"Lauderdale, MS",2024,3804542.0
28077,"Lawrence, MS",2019,348006.0
28077,"Lawrence, MS",2020,327407.0
28077,"Lawrence, MS",2021,346449.0
28077,"Lawrence, MS",2022,358981.0
28077,"Lawrence, MS",2023,366547.0
28077,"Lawrence, MS",2024,404820.0
28079,"Leake, MS",2019,574828.0
28079,"Leake, MS",2020,512310.0
28079,"Leake, MS",2021,623616.0
28079,"Leake, MS",2022,634132.0
28079,"Leake, MS",2023,614209.0
28079,"Leake, MS",2024,731574.0
28081,"Lee, MS",2019,4959454.0
28081,"Lee, MS",2020,4691245.0
28081,"Lee, MS",2021,5085009.0
28081,"Lee, MS",2022,4984709.0
28081,"Lee, MS",2023,4992948.0
28081,"Lee, MS",2024,5039718.0
28083,"Leflore, MS",2019,1167727.0
28083,"Leflore, MS",2020,1190023.0
28083,"Leflore, MS",2021,1298253.0
28083,"Leflore, MS",2022,1180212.0
28083,"Leflore, MS",2023,1149178.0
28083,"Leflore, MS",2024,1082102.0
28085,"Lincoln, MS",2019,1128373.0
28085,"Lincoln, MS",2020,1109283.0
28085,"Lincoln, MS",2021,1181818.0
28085,"Lincoln, MS",2022,1160483.0
28085,"Lincoln, MS",2023,1188017.0
28085,"Lincoln, MS",2024,1237457.0
28087,"Lowndes, MS",2019,2943513.0
28087,"Lowndes, MS",2020,2970633.0
28087,"Lowndes, MS",2021,2948672.0
28087,"Lowndes, MS",2022,3044751.0
28087,"Lowndes, MS",2023,3114848.0
28087,"Lowndes, MS",2024,3201793.0
28089,"Madison, MS",2019,6409010.0
28089,"Madison, MS",2020,6366770.0
28089,"Madison, MS",2021,7060533.0
28089,"Madison, MS",2022,7546645.0
28089,"Madison, MS",2023,7802230.0
28089,"Madison, MS",2024,8129447.0
28091,"Marion, MS",2019,859215.0
28091,"Marion, MS",2020,810863.0
28091,"Marion, MS",2021,817130.0
28091,"Marion, MS",2022,790800.0
28091,"Marion, MS",2023,817991.0
28091,"Marion, MS",2024,867487.0
28093,"Marshall, MS",2019,716488.0
28093,"Marshall, MS",2020,810699.0
28093,"Marshall, MS",2021,838175.0
28093,"Marshall, MS",2022,845358.0
28093,"Marshall, MS",2023,881268.0
28093,"Marshall, MS",2024,891693.0
28095,"Monroe, MS",2019,944185.0
28095,"Monroe, MS",2020,939363.0
28095,"Monroe, MS",2021,1016345.0
28095,"Monroe, MS",2022,990354.0
28095,"Monroe, MS",2023,990198.0
28095,"Monroe, MS",2024,1018755.0
28097,"Montgomery, MS",2019,186975.0
28097,"Montgomery, MS",2020,193625.0
28097,"Montgomery, MS",2021,199784.0
28097,"Montgomery, MS",2022,193748.0
28097,"Montgomery, MS",2023,205481.0
28097,"Montgomery, MS",2024,207852.0
28099,"Neshoba, MS",2019,1063908.0
28099,"Neshoba, MS",2020,979115.0
28099,"Neshoba, MS",2021,1066832.0
28099,"Neshoba, MS",2022,1110760.0
28099,"Neshoba, MS",2023,1083185.0
28099,"Neshoba, MS",2024,1177130.0
28101,"Newton, MS",2019,498844.0
28101,"Newton, MS",2020,499217.0
28101,"Newton, MS",2021,511773.0
28101,"Newton, MS",2022,521443.0
28101,"Newton, MS",2023,527691.0
28101,"Newton, MS",2024,568678.0
28103,"Noxubee, MS",2019,230948.0
28103,"Noxubee, MS",2020,232322.0
28103,"Noxubee, MS",2021,278483.0
28103,"Noxubee, MS",2022,241685.0
28103,"Noxubee, MS",2023,255539.0
28103,"Noxubee, MS",2024,258950.0
28105,"Oktibbeha, MS",2019,1771472.0
28105,"Oktibbeha, MS",2020,1770220.0
28105,"Oktibbeha, MS",2021,1829254.0
28105,"Oktibbeha, MS",2022,1849501.0
28105,"Oktibbeha, MS",2023,1881997.0
28105,"Oktibbeha, MS",2024,2120643.0
28107,"Panola, MS",2019,1118077.0
28107,"Panola, MS",2020,1079631.0
28107,"Panola, MS",2021,1043441.0
28107,"Panola, MS",2022,1066484.0
28107,"Panola, MS",2023,1084920.0
28107,"Panola, MS",2024,1085590.0
28109,"Pearl River, MS",2019,1140525.0
28109,"Pearl River, MS",2020,1070766.0
28109,"Pearl River, MS",2021,1043075.0
28109,"Pearl River, MS",2022,1088218.0
28109,"Pearl River, MS",2023,1135024.0
28109,"Pearl River, MS",2024,1171361.0
28111,"Perry, MS",2019,299805.0
28111,"Perry, MS",2020,301156.0
28111,"Perry, MS",2021,328542.0
28111,"Perry, MS",2022,315664.0
28111,"Perry, MS",2023,313017.0
28111,"Perry, MS",2024,329082.0
28113,"Pike, MS",2019,1126014.0
28113,"Pike, MS",2020,1101091.0
28113,"Pike, MS",2021,1135518.0
28113,"Pike, MS",2022,1149625.0
28113,"Pike, MS",2023,1169714.0
28113,"Pike, MS",2024,1200778.0
28115,"Pontotoc, MS",2019,960213.0
28115,"Pontotoc, MS",2020,918383.0
28115,"Pontotoc, MS",2021,1011036.0
28115,"Pontotoc, MS",2022,971547.0
28115,"Pontotoc, MS",2023,934373.0
28115,"Pontotoc, MS",2024,950644.0
28117,"Prentiss, MS",2019,585391.0
28117,"Prentiss, MS",2020,602813.0
28117,"Prentiss, MS",2021,605631.0
28117,"Prentiss, MS",2022,591544.0
28117,"Prentiss, MS",2023,609971.0
28117,"Prentiss, MS",2024,608365.0
28119,"Quitman, MS",2019,97731.0
28119,"Quitman, MS",2020,94966.0
28119,"Quitman, MS",2021,106465.0
28119,"Quitman, MS",2022,105709.0
28119,"Quitman, MS",2023,106934.0
28119,"Quitman, MS",2024,88909.0
28121,"Rankin, MS",2019,6627854.0
28121,"Rankin, MS",2020,6798709.0
28121,"Rankin, MS",2021,7192457.0
28121,"Rankin, MS",2022,7238628.0
28121,"Rankin, MS",2023,7660830.0
28121,"Rankin, MS",2024,7860121.0
28123,"Scott, MS",2019,1119578.0
28123,"Scott, MS",2020,1056817.0
28123,"Scott, MS",2021,1101315.0
28123,"Scott, MS",2022,1106446.0
28123,"Scott, MS",2023,1056160.0
28123,"Scott, MS",2024,1161435.0
28125,"Sharkey, MS",2019,92905.0
28125,"Sharkey, MS",2020,99673.0
28125,"Sharkey, MS",2021,109587.0
28125,"Sharkey, MS",2022,95988.0
28125,"Sharkey, MS",2023,106221.0
28125,"Sharkey, MS",2024,79113.0
28127,"Simpson, MS",2019,615986.0
28127,"Simpson, MS",2020,582772.0
28127,"Simpson, MS",2021,622990.0
28127,"Simpson, MS",2022,649683.0
28127,"Simpson, MS",2023,661998.0
28127,"Simpson, MS",2024,738033.0
28129,"Smith, MS",2019,371122.0
28129,"Smith, MS",2020,352397.0
28129,"Smith, MS",2021,380767.0
28129,"Smith, MS",2022,393013.0
28129,"Smith, MS",2023,402900.0
28129,"Smith, MS",2024,469438.0
28131,"Stone, MS",2019,387786.0
28131,"Stone, MS",2020,379584.0
28131,"Stone, MS",2021,393258.0
28131,"Stone, MS",2022,400184.0
28131,"Stone, MS",2023,422124.0
28131,"Stone, MS",2024,425523.0
28133,"Sunflower, MS",2019,622043.0
28133,"Sunflower, MS",2020,673808.0
28133,"Sunflower, MS",2021,703943.0
28133,"Sunflower, MS",2022,660728.0
28133,"Sunflower, MS",2023,710538.0
28133,"Sunflower, MS",2024,634953.0
28135,"Tallahatchie, MS",2019,281156.0
28135,"Tallahatchie, MS",2020,283680.0
28135,"Tallahatchie, MS",2021,304555.0
28135,"Tallahatchie, MS",2022,289121.0
28135,"Tallahatchie, MS",2023,324562.0
28135,"Tallahatchie, MS",2024,333448.0
28137,"Tate, MS",2019,512020.0
28137,"Tate, MS",2020,501610.0
28137,"Tate, MS",2021,560094.0
28137,"Tate, MS",2022,561773.0
28137,"Tate, MS",2023,591982.0
28137,"Tate, MS",2024,626606.0
28139,"Tippah, MS",2019,649489.0
28139,"Tippah, MS",2020,685550.0
28139,"Tippah, MS",2021,696130.0
28139,"Tippah, MS",2022,640259.0
28139,"Tippah, MS",2023,686481.0
28139,"Tippah, MS",2024,657626.0
28141,"Tishomingo, MS",2019,574916.0
28141,"Tishomingo, MS",2020,613635.0
28141,"Tishomingo, MS",2021,581517.0
28141,"Tishomingo, MS",2022,596040.0
28141,"Tishomingo, MS",2023,639440.0
28141,"Tishomingo, MS",2024,631467.0
28143,"Tunica, MS",2019,546006.0
28143,"Tunica, MS",2020,512486.0
28143,"Tunica, MS",2021,530383.0
28143,"Tunica, MS",2022,557531.0
28143,"Tunica, MS",2023,601702.0
28143,"Tunica, MS",2024,568335.0
28145,"Union, MS",2019,1144494.0
28145,"Union, MS",2020,1073748.0
28145,"Union, MS",2021,1162404.0
28145,"Union, MS",2022,1198116.0
28145,"Union, MS",2023,1160965.0
28145,"Union, MS",2024,1190936.0
28147,"Walthall, MS",2019,268666.0
28147,"Walthall, MS",2020,252063.0
28147,"Walthall, MS",2021,263943.0
28147,"Walthall, MS",2022,263131.0
28147,"Walthall, MS",2023,263822.0
28147,"Walthall, MS",2024,283836.0
28149,"Warren, MS",2019,2249181.0
28149,"Warren, MS",2020,2409433.0
28149,"Warren, MS",2021,2390193.0
28149,"Warren, MS",2022,2301334.0
28149,"Warren, MS",2023,2568571.0
28149,"Warren, MS",2024,2796394.0
28151,"Washington, MS",2019,1420955.0
28151,"Washington, MS",2020,1434977.0
28151,"Washington, MS",2021,1471455.0
28151,"Washington, MS",2022,1397305.0
28151,"Washington, MS",2023,1385569.0
28151,"Washington, MS",2024,1347613.0
28153,"Wayne, MS",2019,605173.0
28153,"Wayne, MS",2020,534321.0
28153,"Wayne, MS",2021,597628.0
28153,"Wayne, MS",2022,628944.0
28153,"Wayne, MS",2023,609600.0
28153,"Wayne, MS",2024,711684.0
28155,"Webster, MS",2019,189755.0
28155,"Webster, MS",2020,194908.0
28155,"Webster, MS",2021,196552.0
28155,"Webster, MS",2022,194254.0
28155,"Webster, MS",2023,203199.0
28155,"Webster, MS",2024,204999.0
28157,"Wilkinson, MS",2019,145390.0
28157,"Wilkinson, MS",2020,143049.0
28157,"Wilkinson, MS",2021,151321.0
28157,"Wilkinson, MS",2022,146010.0
28157,"Wilkinson, MS",2023,151641.0
28157,"Wilkinson, MS",2024,151892.0
28159,"Winston, MS",2019,504243.0
28159,"Winston, MS",2020,469630.0
28159,"Winston, MS",2021,504523.0
28159,"Winston, MS",2022,491312.0
28159,"Winston, MS",2023,496658.0
28159,"Winston, MS",2024,518225.0
28161,"Yalobusha, MS",2019,325686.0
28161,"Yalobusha, MS",2020,318573.0
28161,"Yalobusha, MS",2021,325716.0
28161,"Yalobusha, MS",2022,296590.0
28161,"Yalobusha, MS",2023,302706.0
28161,"Yalobusha, MS",2024,298160.0
28163,"Yazoo, MS",2019,732516.0
28163,"Yazoo, MS",2020,740180.0
28163,"Yazoo, MS",2021,749160.0
28163,"Yazoo, MS",2022,728358.0
28163,"Yazoo, MS",2023,830835.0
28163,"Yazoo, MS",2024,855904.0
29001,"Adair, MO",2019,807582.0
29001,"Adair, MO",2020,788918.0
29001,"Adair, MO",2021,799658.0
29001,"Adair, MO",2022,809348.0
29001,"Adair, MO",2023,859723.0
29001,"Adair, MO",2024,865136.0
29003,"Andrew, MO",2019,312660.0
29003,"Andrew, MO",2020,320441.0
29003,"Andrew, MO",2021,319379.0
29003,"Andrew, MO",2022,302040.0
29003,"Andrew, MO",2023,305896.0
29003,"Andrew, MO",2024,301482.0
29005,"Atchison, MO",2019,286286.0
29005,"Atchison, MO",2020,317063.0
29005,"Atchison, MO",2021,370354.0
29005,"Atchison, MO",2022,388106.0
29005,"Atchison, MO",2023,391931.0
29005,"Atchison, MO",2024,320841.0
29007,"Audrain, MO",2019,903636.0
29007,"Audrain, MO",2020,862279.0
29007,"Audrain, MO",2021,883188.0
29007,"Audrain, MO",2022,855015.0
29007,"Audrain, MO",2023,915178.0
29007,"Audrain, MO",2024,903844.0
29009,"Barry, MO",2019,1507279.0
29009,"Barry, MO",2020,1460453.0
29009,"Barry, MO",2021,1504628.0
29009,"Barry, MO",2022,1659613.0
29009,"Barry, MO",2023,1589502.0
29009,"Barry, MO",2024,1672784.0
29011,"Barton, MO",2019,318781.0
29011,"Barton, MO",2020,347966.0
29011,"Barton, MO",2021,361358.0
29011,"Barton, MO",2022,395003.0
29011,"Barton, MO",2023,416120.0
29011,"Barton, MO",2024,389815.0
29013,"Bates, MO",2019,469668.0
29013,"Bates, MO",2020,478613.0
29013,"Bates, MO",2021,454488.0
29013,"Bates, MO",2022,428200.0
29013,"Bates, MO",2023,472636.0
29013,"Bates, MO",2024,474859.0
29015,"Benton, MO",2019,411765.0
29015,"Benton, MO",2020,392164.0
29015,"Benton, MO",2021,407360.0
29015,"Benton, MO",2022,443694.0
29015,"Benton, MO",2023,439192.0
29015,"Benton, MO",2024,466649.0
29017,"Bollinger, MO",2019,179902.0
29017,"Bollinger, MO",2020,185752.0
29017,"Bollinger, MO",2021,191133.0
29017,"Bollinger, MO",2022,167733.0
29017,"Bollinger, MO",2023,170232.0
29017,"Bollinger, MO",2024,176834.0
29019,"Boone, MO",2019,9733609.0
29019,"Boone, MO",2020,9471245.0
29019,"Boone, MO",2021,9961807.0
29019,"Boone, MO",2022,9949370.0
29019,"Boone, MO",2023,10198415.0
29019,"Boone, MO",2024,10934659.0
29021,"Buchanan, MO",2019,5049790.0
29021,"Buchanan, MO",2020,4955017.0
29021,"Buchanan, MO",2021,4978063.0
29021,"Buchanan, MO",2022,4898752.0
29021,"Buchanan, MO",2023,5047801.0
29021,"Buchanan, MO",2024,5160891.0
29023,"Butler, MO",2019,1422373.0
29023,"Butler, MO",2020,1447762.0
29023,"Butler, MO",2021,1490743.0
29023,"Butler, MO",2022,1494885.0
29023,"Butler, MO",2023,1522508.0
29023,"Butler, MO",2024,1518971.0
29025,"Caldwell, MO",2019,215019.0
29025,"Caldwell, MO",2020,225181.0
29025,"Caldwell, MO",2021,225716.0
29025,"Caldwell, MO",2022,213891.0
29025,"Caldwell, MO",2023,217388.0
29025,"Caldwell, MO",2024,209981.0
29027,"Callaway, MO",2019,1807042.0
29027,"Callaway, MO",2020,1759463.0
29027,"Callaway, MO",2021,1579038.0
29027,"Callaway, MO",2022,1831899.0
29027,"Callaway, MO",2023,1935095.0
29027,"Callaway, MO",2024,2077210.0
29029,"Camden, MO",2019,1578691.0
29029,"Camden, MO",2020,1554957.0
29029,"Camden, MO",2021,1640849.0
29029,"Camden, MO",2022,1662777.0
29029,"Camden, MO",2023,1739945.0
29029,"Camden, MO",2024,1787679.0
29031,"Cape Girardeau, MO",2019,4087148.0
29031,"Cape Girardeau, MO",2020,3946199.0
29031,"Cape Girardeau, MO",2021,4095852.0
29031,"Cape Girardeau, MO",2022,4116596.0
29031,"Cape Girardeau, MO",2023,4163398.0
29031,"Cape Girardeau, MO",2024,4155045.0
29033,"Carroll, MO",2019,362579.0
29033,"Carroll, MO",2020,324247.0
29033,"Carroll, MO",2021,332431.0
29033,"Carroll, MO",2022,322970.0
29033,"Carroll, MO",2023,323233.0
29033,"Carroll, MO",2024,311604.0
29035,"Carter, MO",2019,124612.0
29035,"Carter, MO",2020,118527.0
29035,"Carter, MO",2021,124606.0
29035,"Carter, MO",2022,121088.0
29035,"Carter, MO",2023,122850.0
29035,"Carter, MO",2024,123334.0
29037,"Cass, MO",2019,2783975.0
29037,"Cass, MO",2020,2801123.0
29037,"Cass, MO",2021,2924135.0
29037,"Cass, MO",2022,2957461.0
29037,"Cass, MO",2023,3134969.0
29037,"Cass, MO",2024,3222251.0
29039,"Cedar, MO",2019,272585.0
29039,"Cedar, MO",2020,280119.0
29039,"Cedar, MO",2021,295711.0
29039,"Cedar, MO",2022,303721.0
29039,"Cedar, MO",2023,328608.0
29039,"Cedar, MO",2024,349398.0
29041,"Chariton, MO",2019,283421.0
29041,"Chariton, MO",2020,286232.0
29041,"Chariton, MO",2021,283908.0
29041,"Chariton, MO",2022,268108.0
29041,"Chariton, MO",2023,288849.0
29041,"Chariton, MO",2024,279011.0
29043,"Christian, MO",2019,1801044.0
29043,"Christian, MO",2020,1795399.0
29043,"Christian, MO",2021,1897687.0
29043,"Christian, MO",2022,1923980.0
29043,"Christian, MO",2023,2103243.0
29043,"Christian, MO",2024,2238994.0
29045,"Clark, MO",2019,142914.0
29045,"Clark, MO",2020,149798.0
29045,"Clark, MO",2021,158432.0
29045,"Clark, MO",2022,155745.0
29045,"Clark, MO",2023,166278.0
29045,"Clark, MO",2024,149234.0
29047,"Clay, MO",2019,12693531.0
29047,"Clay, MO",2020,12734636.0
29047,"Clay, MO",2021,13174353.0
29047,"Clay, MO",2022,13766841.0
29047,"Clay, MO",2023,14090999.0
29047,"Clay, MO",2024,14182365.0
29049,"Clinton, MO",2019,398405.0
29049,"Clinton, MO",2020,391888.0
29049,"Clinton, MO",2021,410142.0
29049,"Clinton, MO",2022,423257.0
29049,"Clinton, MO",2023,409722.0
29049,"Clinton, MO",2024,436287.0
29051,"Cole, MO",2019,5446840.0
29051,"Cole, MO",2020,5298592.0
29051,"Cole, MO",2021,5336982.0
29051,"Cole, MO",2022,5377182.0
29051,"Cole, MO",2023,5583848.0
29051,"Cole, MO",2024,5832789.0
29053,"Cooper, MO",2019,458781.0
29053,"Cooper, MO",2020,443864.0
29053,"Cooper, MO",2021,445407.0
29053,"Cooper, MO",2022,457789.0
29053,"Cooper, MO",2023,480050.0
29053,"Cooper, MO",2024,478070.0
29055,"Crawford, MO",2019,642608.0
29055,"Crawford, MO",2020,642981.0
29055,"Crawford, MO",2021,682555.0
29055,"Crawford, MO",2022,683986.0
29055,"Crawford, MO",2023,717773.0
29055,"Crawford, MO",2024,732094.0
29057,"Dade, MO",2019,178587.0
29057,"Dade, MO",2020,182114.0
29057,"Dade, MO",2021,188243.0
29057,"Dade, MO",2022,190667.0
29057,"Dade, MO",2023,197966.0
29057,"Dade, MO",2024,207628.0
29059,"Dallas, MO",2019,260147.0
29059,"Dallas, MO",2020,253760.0
29059,"Dallas, MO",2021,262946.0
29059,"Dallas, MO",2022,283982.0
29059,"Dallas, MO",2023,288374.0
29059,"Dallas, MO",2024,306546.0
